Date,Open,High,Low,Close,Adj Close,Volume
2017-06-06,890.000000,894.500000,880.500000,894.000000,845.380920,5664211
2017-06-07,897.000000,904.000000,882.000000,888.000000,839.707336,6650742
2017-06-08,891.500000,892.585999,877.000000,888.000000,839.707336,4970620
2017-06-09,895.000000,917.000000,892.500000,908.500000,859.092346,9155269
2017-06-12,904.500000,907.000000,884.500000,892.000000,843.489685,4717863
2017-06-13,896.000000,898.000000,880.000000,891.500000,843.016907,4081534
2017-06-14,893.500000,899.650024,891.500000,896.000000,847.272095,7611180
2017-06-15,896.500000,898.500000,887.000000,895.000000,846.326477,5293097
2017-06-16,900.500000,916.500000,894.500000,907.500000,858.146729,10470434
2017-06-19,915.000000,927.000000,913.000000,924.500000,874.222168,3888625
2017-06-20,925.000000,930.335022,923.049988,925.500000,875.167908,1328174
2017-06-21,924.500000,933.669983,923.000000,932.500000,881.787170,647413
2017-06-22,932.000000,934.500000,926.000000,930.500000,879.895935,1854182
2017-06-23,929.500000,942.190002,925.500000,942.000000,890.770447,1442180
2017-06-26,942.000000,943.900024,927.500000,930.419983,879.820251,3444115
2017-06-27,926.000000,933.000000,918.000000,928.221008,877.740906,520200
2017-06-28,918.000000,921.000000,904.500000,910.000000,860.510803,589690
2017-06-29,911.500000,913.500000,891.500000,896.500000,847.744995,1191484
2017-06-30,893.500000,904.500000,883.830017,891.000000,842.544067,1345705
2017-07-03,891.000000,897.500000,886.000000,896.500000,847.744995,2813309
2017-07-04,891.500000,899.500000,887.500000,897.000000,848.217773,2880705
2017-07-05,901.000000,917.164978,896.500000,908.500000,859.092346,3811210
2017-07-06,909.000000,916.000000,904.000000,915.500000,865.711670,6880274
2017-07-07,915.000000,936.560974,915.000000,936.500000,885.569641,5255864
2017-07-10,937.500000,940.164978,926.752014,932.000000,881.314392,3638788
2017-07-11,931.500000,934.500000,915.000000,922.500000,872.330994,3030280
2017-07-12,926.500000,934.520996,921.500000,929.500000,878.950378,4333757
2017-07-13,931.000000,931.000000,918.500000,926.000000,875.640686,4084971
2017-07-14,929.000000,929.000000,910.000000,914.500000,864.766052,9637927
2017-07-17,914.000000,917.500000,900.330017,916.000000,866.184387,4562867
2017-07-18,915.500000,917.000000,907.000000,916.000000,866.184387,3484228
2017-07-19,919.500000,926.000000,911.500000,924.000000,873.749390,3303003
2017-07-20,923.500000,932.500000,915.000000,916.500000,866.657227,3093980
2017-07-21,914.000000,929.000000,912.500000,922.000000,871.858154,4443621
2017-07-24,919.500000,927.000000,914.773987,925.000000,874.695007,5230621
2017-07-25,926.500000,928.500000,923.500000,925.000000,874.695007,3309918
2017-07-26,927.000000,929.000000,918.500000,921.000000,870.912537,4375440
2017-07-27,921.000000,932.500000,919.000000,931.500000,880.841553,6395211
2017-07-28,922.000000,933.000000,920.500000,929.000000,878.477478,5019403
2017-07-31,904.000000,909.000000,885.000000,888.000000,839.707336,13064352
2017-08-01,919.500000,994.500000,916.500000,979.000000,925.758362,17179043
2017-08-02,974.000000,978.000000,938.500000,943.000000,891.716125,11445323
2017-08-03,942.500000,961.140991,941.000000,955.000000,903.063538,5786310
2017-08-04,957.000000,965.549988,942.000000,962.000000,909.682800,4820442
2017-08-07,962.000000,969.000000,954.500000,957.000000,904.954773,3840458
2017-08-08,957.000000,959.000000,947.000000,950.000000,898.335510,3113254
2017-08-09,946.000000,946.000000,932.500000,940.500000,889.352112,3877363
2017-08-10,935.000000,940.500000,917.000000,919.000000,869.021362,6459525
2017-08-11,912.000000,917.500000,903.500000,910.000000,860.510803,3948814
2017-08-14,911.000000,915.091980,903.500000,903.500000,854.364319,2563537
2017-08-15,911.000000,923.000000,909.940979,910.000000,860.510803,3570958
2017-08-16,915.000000,921.000000,907.500000,913.000000,863.347656,3596152
2017-08-17,912.000000,920.664978,907.500000,911.500000,861.929199,2058997
2017-08-18,907.500000,907.500000,896.000000,901.000000,852.000244,3283432
2017-08-21,896.000000,905.835022,896.000000,902.000000,852.945801,1828643
2017-08-22,908.500000,919.000000,905.500000,917.000000,867.130188,4245832
2017-08-23,919.000000,920.000000,910.500000,917.000000,867.130188,1982858
2017-08-24,919.000000,920.500000,910.000000,910.000000,860.510803,2244383
2017-08-25,913.500000,914.000000,904.000000,906.500000,857.201111,2580040
2017-08-29,904.000000,906.000000,889.500000,897.000000,848.217773,2690263
2017-08-30,905.000000,914.000000,900.500000,909.500000,860.037964,2074763
2017-08-31,915.500000,918.335022,910.500000,914.000000,864.293335,2915578
2017-09-01,919.000000,925.000000,914.000000,920.000000,869.966919,3103160
2017-09-04,915.000000,917.500000,906.000000,911.500000,861.929199,1511451
2017-09-05,910.500000,913.500000,899.000000,900.500000,851.527405,2855299
2017-09-06,898.500000,898.500000,886.000000,892.000000,843.489685,3372046
2017-09-07,891.000000,895.000000,881.500000,884.000000,835.924744,3348983
2017-09-08,883.000000,895.000000,879.377014,892.000000,843.489685,2938801
2017-09-11,891.000000,905.500000,881.500000,902.000000,852.945801,2568806
2017-09-12,904.000000,905.500000,897.000000,900.000000,851.054626,3701482
2017-09-13,894.500000,908.500000,889.494995,903.000000,853.891479,3546523
2017-09-14,903.500000,910.000000,892.500000,902.500000,853.418762,5839351
2017-09-15,899.500000,899.500000,879.500000,885.500000,837.343201,7888444
2017-09-18,889.500000,899.000000,888.000000,889.500000,841.125671,2577508
2017-09-19,887.500000,897.500000,887.500000,896.500000,847.744995,5200505
2017-09-20,894.000000,907.000000,890.000000,900.500000,851.527405,2154987
2017-09-21,899.500000,902.000000,883.000000,886.000000,837.816040,4135055
2017-09-22,885.000000,894.500000,883.500000,892.000000,843.489685,2389775
2017-09-25,889.500000,889.500000,877.000000,883.500000,835.451904,2806820
2017-09-26,881.000000,882.500000,869.000000,873.500000,825.995850,2900681
2017-09-27,874.000000,876.250000,860.500000,861.500000,814.648376,4474641
2017-09-28,863.500000,884.500000,861.500000,884.000000,835.924744,4180549
2017-09-29,886.500000,895.000000,879.500000,887.000000,838.761597,4236839
2017-10-02,890.000000,903.026978,886.500000,903.000000,853.891479,5488620
2017-10-03,905.000000,921.000000,902.820007,921.000000,870.912537,7871538
2017-10-04,921.000000,925.000000,914.500000,925.000000,874.695007,4527307
2017-10-05,925.000000,926.000000,914.500000,921.000000,870.912537,8907081
2017-10-06,924.500000,928.250000,919.000000,919.500000,869.494080,3688703
2017-10-09,915.000000,920.609985,910.164978,919.500000,869.494080,1881633
2017-10-10,916.500000,918.500000,901.000000,912.000000,862.401978,2504050
2017-10-11,900.000000,912.507996,898.500000,911.000000,861.456482,3187193
2017-10-12,908.500000,922.000000,908.500000,920.500000,870.439697,3186486
2017-10-13,916.500000,921.500000,910.000000,913.000000,863.347656,2225121
2017-10-16,913.000000,913.000000,900.500000,907.000000,857.673950,2674920
2017-10-17,908.000000,912.500000,899.500000,907.500000,858.146729,7973177
2017-10-18,912.500000,931.500000,905.500000,930.000000,879.423096,3750534
2017-10-19,929.000000,931.664978,924.000000,927.000000,876.586243,3571343
2017-10-20,930.000000,933.000000,922.000000,926.000000,875.640686,8447621
2017-10-23,924.500000,934.000000,922.000000,934.000000,883.205505,1750559
2017-10-24,929.500000,936.500000,925.330017,936.500000,885.569641,3097769
2017-10-25,932.500000,939.000000,923.000000,939.000000,887.933655,4333218
2017-10-26,938.000000,944.051025,932.000000,944.000000,897.056274,3151899
2017-10-27,945.000000,965.500000,942.500000,964.500000,916.536865,5848447
2017-10-30,960.500000,970.000000,955.500000,966.000000,917.962280,4493750
2017-10-31,957.000000,973.000000,956.500000,973.000000,924.614136,6271819
2017-11-01,974.000000,974.000000,956.500000,960.000000,912.260559,4687721
2017-11-02,955.500000,967.000000,953.500000,965.000000,917.012024,22445561
2017-11-03,963.500000,977.000000,962.500000,977.000000,928.415222,19165816
2017-11-06,975.000000,984.049988,972.000000,981.000000,932.216309,2843923
2017-11-07,980.000000,981.000000,970.000000,976.000000,927.464966,3157737
2017-11-08,974.500000,978.000000,954.835022,959.500000,911.785400,8604426
2017-11-09,955.000000,957.000000,930.500000,939.000000,892.304993,6837954
2017-11-10,939.000000,940.080017,924.000000,928.000000,881.851929,3603042
2017-11-13,923.500000,924.000000,904.000000,907.000000,861.896240,4023837
2017-11-14,906.000000,916.500000,901.500000,904.500000,859.520569,3662419
2017-11-15,901.000000,916.000000,901.000000,907.000000,861.896240,2770289
2017-11-16,908.500000,908.500000,895.500000,897.000000,852.393433,3366501
2017-11-17,895.000000,901.500000,885.000000,889.000000,844.791321,3728810
2017-11-20,897.000000,900.500000,892.000000,897.000000,852.393433,1782542
2017-11-21,897.500000,899.000000,887.000000,891.000000,846.691833,8461855
2017-11-22,891.000000,899.000000,888.000000,889.000000,844.791321,3640548
2017-11-23,887.000000,894.500000,884.500000,890.500000,846.216736,2710733
2017-11-24,889.500000,891.000000,886.000000,886.500000,842.415710,1804340
2017-11-27,887.000000,891.500000,882.500000,882.500000,838.614624,3731701
2017-11-28,880.000000,880.000000,855.000000,870.000000,826.736267,7945086
2017-11-29,867.500000,871.500000,855.000000,861.000000,818.183716,8670386
2017-11-30,858.500000,864.000000,848.500000,857.000000,814.382629,8971068
2017-12-01,854.000000,854.000000,833.500000,838.000000,796.327454,5155834
2017-12-04,853.000000,860.000000,838.000000,840.500000,798.703125,4195091
2017-12-05,846.500000,857.500000,842.000000,845.000000,802.979370,3607447
2017-12-06,838.500000,846.500000,833.500000,840.500000,798.703125,6466010
2017-12-07,844.500000,845.500000,837.000000,843.500000,801.554016,4452659
2017-12-08,842.000000,844.500000,832.500000,838.500000,796.802612,3587739
2017-12-11,839.500000,843.000000,829.000000,830.000000,788.725342,3635303
2017-12-12,833.000000,837.500000,830.500000,836.000000,794.427002,5064221
2017-12-13,832.500000,844.500000,832.000000,837.500000,795.852417,5465513
2017-12-14,835.000000,838.500000,820.500000,823.000000,782.073425,4515082
2017-12-15,824.000000,841.000000,824.000000,831.000000,789.675659,7136109
2017-12-18,834.000000,856.000000,832.000000,855.500000,812.957275,3701230
2017-12-19,854.500000,872.000000,854.500000,862.000000,819.133972,6316684
2017-12-20,860.000000,863.000000,852.500000,854.000000,811.531860,3140586
2017-12-21,855.500000,856.500000,850.500000,853.000000,810.581604,3018346
2017-12-22,843.500000,859.500000,843.500000,859.500000,816.758362,1280593
2017-12-27,861.000000,862.000000,841.000000,849.500000,807.255615,2712000
2017-12-28,851.500000,851.500000,844.000000,846.500000,804.404785,3019409
2017-12-29,848.500000,853.000000,846.500000,847.000000,804.880005,3259266
2018-01-02,844.000000,845.000000,830.000000,842.400024,800.508667,4424664
2018-01-03,843.799988,854.000000,842.400024,851.200012,808.871094,3259052
2018-01-04,854.200012,864.799988,851.200012,859.200012,816.473267,3913179
2018-01-05,857.200012,865.599976,848.400024,864.000000,821.034546,3921475
2018-01-08,863.799988,871.200012,863.799988,868.599976,825.405762,4481853
2018-01-09,871.599976,872.000000,860.000000,866.799988,823.695313,3104773
2018-01-10,862.599976,866.200012,836.799988,839.000000,797.277771,5015613
2018-01-11,840.000000,848.799988,836.599976,847.200012,805.070007,4498575
2018-01-12,849.799988,868.799988,849.599976,860.799988,817.993713,4946236
2018-01-15,862.400024,865.400024,852.799988,855.599976,813.052246,1518519
2018-01-16,858.599976,859.400024,850.400024,853.599976,811.151733,2246197
2018-01-17,855.799988,926.400024,855.000000,900.000000,855.244324,8331695
2018-01-18,908.000000,909.799988,881.200012,883.400024,839.469910,5547861
2018-01-19,884.000000,906.400024,882.000000,892.799988,848.402405,3488046
2018-01-22,886.200012,888.000000,874.799988,875.599976,832.057678,2549526
2018-01-23,877.400024,878.400024,866.000000,876.799988,833.197998,3680155
2018-01-24,874.200012,874.200012,861.000000,861.599976,818.753906,3783104
2018-01-25,861.200012,862.200012,838.000000,844.000000,802.029114,3248187
2018-01-26,847.799988,861.000000,843.000000,855.799988,813.242310,3307459
2018-01-29,855.799988,876.400024,853.200012,862.000000,819.133972,4378709
2018-01-30,856.400024,874.200012,855.000000,859.400024,816.663330,3874178
2018-01-31,864.799988,878.000000,861.799988,872.000000,828.636719,3384207
2018-02-01,874.400024,881.599976,868.599976,872.000000,828.636719,3723081
2018-02-02,874.400024,883.799988,863.000000,865.000000,821.984802,3307339
2018-02-05,855.400024,855.400024,833.200012,840.000000,798.228027,4303950
2018-02-06,809.000000,833.599976,802.000000,820.000000,779.222656,8273280
2018-02-07,827.599976,834.599976,818.799988,828.400024,787.204956,4430540
2018-02-08,825.799988,831.400024,821.599976,825.000000,783.973938,4785072
2018-02-09,818.000000,826.000000,810.799988,814.000000,773.520996,3280040
2018-02-12,823.400024,833.799988,822.799988,825.400024,784.354187,4853331
2018-02-13,824.000000,835.400024,823.799988,827.200012,786.064575,2865825
2018-02-14,829.200012,835.000000,815.000000,820.599976,779.792847,10584837
2018-02-15,826.799988,841.200012,824.000000,840.200012,798.418091,9109575
2018-02-16,846.400024,848.200012,829.200012,832.200012,790.815918,6166673
2018-02-19,833.400024,834.799988,826.599976,829.400024,788.155212,2853492
2018-02-20,833.200012,842.400024,832.799988,840.599976,798.798096,3161315
2018-02-21,831.400024,847.400024,831.400024,843.799988,801.838989,4722253
2018-02-22,840.599976,842.799988,830.599976,839.599976,797.847961,2812553
2018-02-23,839.000000,842.400024,830.400024,836.799988,795.187134,5308594
2018-02-26,832.599976,853.200012,831.000000,849.799988,807.540649,5017935
2018-02-27,849.599976,855.599976,846.200012,852.400024,810.011414,4856975
2018-02-28,847.799988,853.200012,839.599976,839.599976,797.847961,3349075
2018-03-01,830.200012,845.400024,822.000000,828.000000,786.824829,4213783
2018-03-02,817.599976,821.400024,811.000000,817.400024,776.752014,4667185
2018-03-05,817.000000,821.599976,800.200012,819.400024,778.652405,9011441
2018-03-06,825.400024,843.000000,825.400024,829.000000,787.775024,4809430
2018-03-07,905.000000,952.599976,881.799988,924.000000,878.050781,15033168
2018-03-08,927.000000,947.400024,911.599976,921.799988,875.960205,9075424
2018-03-09,918.200012,926.000000,906.000000,925.799988,879.761353,6710253
2018-03-12,928.200012,930.599976,909.799988,911.000000,865.697327,4694159
2018-03-13,912.599976,919.200012,899.000000,903.400024,858.475342,5834800
2018-03-14,900.400024,908.400024,898.799988,903.000000,858.095154,4799792
2018-03-15,902.599976,914.599976,900.799988,909.599976,864.366882,4495353
2018-03-16,915.000000,918.599976,900.000000,901.599976,856.764771,6482432
2018-03-19,900.000000,900.000000,889.799988,892.400024,848.022278,2582740
2018-03-20,895.000000,908.400024,894.599976,903.400024,858.475342,3165535
2018-03-21,901.599976,902.000000,887.000000,892.200012,847.832214,3312755
2018-03-22,888.200012,891.400024,876.799988,881.599976,837.759277,4720978
2018-03-23,875.200012,879.200012,859.599976,861.200012,818.373840,5222428
2018-03-26,865.599976,877.400024,855.400024,867.599976,824.455505,4283416
2018-03-27,879.400024,887.799988,867.799988,874.400024,830.917419,5006972
2018-03-28,867.200012,879.000000,861.000000,872.799988,829.396912,4227234
2018-03-29,873.400024,877.599976,871.599976,871.599976,828.256653,4626402
2018-04-03,863.000000,868.000000,852.400024,854.599976,812.101990,5590334
2018-04-04,852.599976,857.599976,825.400024,838.000000,796.327454,8491975
2018-04-05,852.200012,865.400024,851.599976,864.599976,821.604675,5087901
2018-04-06,864.000000,871.400024,856.000000,868.000000,824.835632,3352213
2018-04-09,881.000000,903.400024,872.799988,878.799988,835.098572,5832965
2018-04-10,882.200012,887.000000,876.400024,886.799988,842.700745,2876773
2018-04-11,886.400024,889.400024,881.599976,885.599976,841.560425,3447458
2018-04-12,884.599976,887.400024,878.000000,881.200012,837.379272,3002365
2018-04-13,875.799988,882.000000,859.400024,866.799988,823.695313,13361678
2018-04-16,869.200012,888.799988,865.799988,877.799988,834.148315,5282955
2018-04-17,874.599976,875.000000,852.599976,860.599976,817.803589,5139128
2018-04-18,866.799988,872.799988,861.000000,869.799988,826.546082,24250599
2018-04-19,870.400024,882.599976,869.599976,876.799988,833.197998,3607763
2018-04-20,875.799988,879.200012,853.799988,866.200012,823.125183,6116687
2018-04-23,865.000000,870.000000,851.200012,852.400024,810.011414,5259468
2018-04-24,857.200012,862.000000,849.200012,853.000000,810.581604,5693277
2018-04-25,849.400024,849.599976,836.799988,842.599976,800.698792,4455634
2018-04-26,840.599976,844.599976,835.400024,842.400024,807.311340,3551657
2018-04-27,844.799988,845.799988,831.599976,839.400024,804.436279,4238062
2018-04-30,842.000000,847.799988,838.400024,840.000000,805.011292,2901938
2018-05-01,839.799988,853.000000,838.799988,839.000000,804.052979,25848980
2018-05-02,845.200012,846.400024,831.599976,836.799988,801.944580,6200886
2018-05-03,828.000000,833.400024,805.000000,830.000000,795.427856,6242265
2018-05-04,835.799988,844.000000,833.799988,835.799988,800.986206,6755822
2018-05-08,836.000000,845.200012,824.200012,843.000000,807.886353,4382816
2018-05-09,843.000000,844.799988,829.000000,830.000000,795.427856,6006672
2018-05-10,836.200012,842.200012,824.200012,824.599976,790.252747,4562627
2018-05-11,825.599976,839.599976,818.599976,836.000000,801.177979,4813664
2018-05-14,838.599976,838.599976,824.000000,825.599976,791.211121,3148329
2018-05-15,826.400024,846.400024,826.200012,840.799988,805.778015,5207027
2018-05-16,838.200012,845.000000,831.200012,840.000000,805.011292,4164856
2018-05-17,837.599976,840.000000,828.799988,839.599976,804.627991,5648618
2018-05-18,840.799988,858.599976,837.599976,857.200012,821.494873,5713042
2018-05-21,860.000000,863.200012,850.599976,862.000000,826.094910,2645494
2018-05-22,862.599976,870.200012,860.599976,865.000000,828.969971,4779266
2018-05-23,864.599976,867.000000,847.200012,851.799988,816.319763,5047721
2018-05-24,852.599976,857.200012,847.400024,849.400024,814.019775,9380728
2018-05-25,854.000000,855.000000,839.799988,843.400024,808.269775,4999614
2018-05-29,838.200012,838.200012,822.200012,827.000000,792.552856,6515062
2018-05-30,827.400024,827.400024,818.200012,822.000000,787.761047,4934348
2018-05-31,820.000000,830.799988,817.599976,824.599976,790.252747,6265332
2018-06-01,830.000000,841.400024,829.200012,837.000000,802.136292,9884879
2018-06-04,838.400024,841.599976,835.200012,839.200012,804.244629,4823424
2018-06-05,834.799988,840.799988,832.599976,833.000000,798.302856,4983515
2018-06-06,832.200012,834.200012,824.000000,829.000000,794.469482,3670773
2018-06-07,836.400024,841.400024,831.200012,834.599976,799.836182,5825081
2018-06-08,829.599976,839.200012,819.200012,835.400024,800.602905,4543340
2018-06-11,839.200012,839.200012,817.200012,832.799988,798.111206,5551265
2018-06-12,833.200012,846.000000,829.599976,841.400024,806.353027,6857585
2018-06-13,840.000000,843.200012,827.400024,828.599976,794.086121,6334224
2018-06-14,855.000000,883.599976,845.000000,882.799988,846.028503,12234500
2018-06-15,1000.000000,1010.500000,948.400024,950.000000,910.429504,27206064
2018-06-18,952.000000,952.000000,911.400024,927.400024,888.770874,9701681
2018-06-19,924.400024,925.400024,913.599976,916.599976,878.420715,6396764
2018-06-20,918.599976,929.599976,913.799988,927.200012,888.579224,14138919
2018-06-21,941.799988,941.799988,919.599976,926.000000,887.429138,4920704
2018-06-22,928.799988,941.799988,927.200012,940.200012,901.037720,4557195
2018-06-25,940.000000,940.599976,916.000000,916.000000,877.845642,4506506
2018-06-26,919.000000,934.599976,913.200012,930.000000,891.262512,4583611
2018-06-27,930.799988,961.200012,924.200012,961.200012,921.162903,9075559
2018-06-28,959.799988,973.799988,954.200012,959.599976,919.629578,6460686
2018-06-29,970.000000,995.200012,970.000000,988.200012,947.038269,7355315
2018-07-02,980.400024,986.799988,970.000000,975.000000,934.388123,4920917
2018-07-03,976.000000,981.200012,965.200012,978.599976,937.838196,6918077
2018-07-04,974.400024,976.000000,964.799988,974.799988,934.196472,2697928
2018-07-05,976.200012,989.799988,974.799988,985.599976,944.546570,6186595
2018-07-06,975.000000,986.000000,972.599976,985.599976,944.546570,4093888
2018-07-09,985.599976,993.400024,980.400024,989.200012,947.996643,4123865
2018-07-10,988.000000,999.599976,977.200012,994.200012,952.788391,8787990
2018-07-11,982.799988,987.599976,970.200012,981.200012,940.329834,2807776
2018-07-12,983.400024,996.000000,980.599976,991.000000,949.721680,3557540
2018-07-13,996.799988,1003.500000,990.200012,990.799988,949.530029,4954316
2018-07-16,989.400024,1001.500000,977.200012,979.526001,938.725647,3788751
2018-07-17,982.400024,989.000000,972.000000,982.799988,941.863220,7460028
2018-07-18,985.599976,993.799988,983.599976,987.799988,946.654968,3647883
2018-07-19,982.599976,999.000000,982.599976,995.000000,953.555115,7576713
2018-07-20,997.000000,997.000000,973.200012,990.000000,948.763367,3129831
2018-07-23,989.599976,989.599976,978.599976,982.799988,941.863220,1756556
2018-07-24,986.000000,991.200012,973.200012,988.400024,947.230103,9166018
2018-07-25,985.000000,992.400024,981.000000,989.599976,948.380005,3722489
2018-07-26,995.000000,1000.000000,986.400024,995.000000,953.555115,3206030
2018-07-27,999.000000,1000.000000,986.200012,994.000000,952.596741,3548571
2018-07-30,988.000000,994.000000,980.200012,990.200012,948.955017,2824055
2018-07-31,992.400024,1000.000000,987.599976,991.000000,949.721680,3805628
2018-08-01,992.799988,1000.500000,980.000000,987.799988,946.654968,4391290
2018-08-02,1037.000000,1065.500000,966.400024,1058.000000,1013.931030,15217285
2018-08-03,1064.000000,1104.500000,1062.500000,1094.000000,1048.431519,22728290
2018-08-06,1093.500000,1094.000000,1080.500000,1081.500000,1036.452026,5162090
2018-08-07,1080.000000,1098.500000,1072.500000,1083.500000,1038.368774,7271018
2018-08-08,1084.500000,1093.000000,1083.000000,1089.000000,1043.639648,5057136
2018-08-09,1086.000000,1088.000000,1076.000000,1084.000000,1038.848022,3331639
2018-08-10,1050.000000,1061.000000,1040.500000,1044.000000,1000.514099,5561953
2018-08-13,1036.000000,1041.000000,1034.500000,1037.000000,993.805664,3267471
2018-08-14,1041.500000,1047.000000,1033.000000,1033.500000,990.451355,2930057
2018-08-15,1036.500000,1038.500000,999.400024,1005.000000,963.138550,4879987
2018-08-16,1010.500000,1021.500000,1009.500000,1015.000000,972.722046,3588443
2018-08-17,1012.000000,1024.500000,1012.000000,1023.500000,980.867981,4178911
2018-08-20,1023.000000,1034.000000,1016.000000,1029.500000,986.618042,2795623
2018-08-21,1029.500000,1030.000000,1020.000000,1023.500000,980.867981,2548023
2018-08-22,1014.500000,1023.000000,1008.500000,1016.000000,973.680359,4084815
2018-08-23,1019.000000,1019.500000,1005.000000,1007.000000,965.055237,2896566
2018-08-24,1009.000000,1014.500000,1003.500000,1010.000000,967.930237,4427619
2018-08-28,1024.000000,1024.000000,1002.500000,1011.000000,968.888611,4143476
2018-08-29,1014.000000,1021.000000,1011.000000,1016.000000,973.680359,3754672
2018-08-30,1017.000000,1017.000000,1003.500000,1016.500000,974.159485,3590423
2018-08-31,1012.500000,1013.500000,1005.000000,1005.000000,963.138550,8394408
2018-09-03,1006.500000,1013.000000,1005.000000,1009.500000,967.451050,3684984
2018-09-04,1012.000000,1015.000000,998.400024,1000.000000,958.346802,4202767
2018-09-05,1000.000000,1004.000000,963.799988,966.599976,926.337952,8686370
2018-09-06,964.799988,986.599976,964.799988,974.200012,933.621521,16508469
2018-09-07,977.799988,981.799988,957.799988,970.000000,929.596375,7799199
2018-09-10,972.400024,977.799988,962.200012,973.200012,932.663086,5109225
2018-09-11,974.400024,975.000000,965.599976,975.000000,934.388123,6481212
2018-09-12,972.000000,973.599976,928.799988,964.400024,924.229614,10607430
2018-09-13,955.000000,958.799988,945.799988,955.000000,915.221191,5648789
2018-09-14,957.599976,982.799988,957.599976,981.200012,940.329834,6432829
2018-09-17,980.000000,985.000000,970.400024,982.799988,941.863220,3532108
2018-09-18,980.200012,985.000000,977.599976,978.400024,937.646545,3327430
2018-09-19,980.000000,991.400024,976.400024,988.000000,946.846619,3438480
2018-09-20,987.599976,995.799988,983.200012,995.599976,954.130127,3503040
2018-09-21,998.799988,1000.000000,985.000000,992.200012,950.871704,11338095
2018-09-24,985.000000,997.400024,981.200012,997.400024,955.855103,4820731
2018-09-25,996.200012,997.200012,984.799988,989.599976,948.380005,3614634
2018-09-26,989.200012,996.000000,983.400024,990.400024,949.146667,6228928
2018-09-27,985.200012,997.599976,964.400024,966.000000,925.763062,6913551
2018-09-28,965.200012,995.200012,963.599976,987.400024,946.271667,7629435
2018-10-01,986.599976,986.599976,973.400024,983.599976,942.629822,3994164
2018-10-02,980.000000,987.599976,974.599976,983.799988,942.821594,2795841
2018-10-03,985.000000,987.400024,980.799988,983.200012,942.246582,2607154
2018-10-04,980.000000,980.000000,963.000000,968.400024,928.063049,3011036
2018-10-05,967.400024,972.000000,959.000000,960.200012,920.204651,3162329
2018-10-08,957.400024,958.599976,916.599976,922.000000,883.595764,4920575
2018-10-09,926.400024,930.000000,919.599976,929.799988,891.070862,5731423
2018-10-10,924.599976,924.799988,885.799988,886.200012,849.286926,9671291
2018-10-11,878.000000,880.200012,866.599976,871.599976,835.295105,12096408
2018-10-12,876.799988,881.200012,872.000000,875.799988,839.320129,5445583
2018-10-15,872.400024,880.400024,863.599976,866.599976,830.503296,5564463
2018-10-16,867.599976,897.799988,864.799988,897.799988,860.403748,5855779
2018-10-17,902.000000,906.200012,887.200012,892.200012,855.037048,4797847
2018-10-18,893.599976,894.599976,873.400024,873.400024,837.020081,3740651
2018-10-19,874.000000,883.599976,868.000000,872.000000,835.678406,3857599
2018-10-22,875.200012,876.400024,859.799988,860.400024,824.561584,6978192
2018-10-23,852.000000,854.000000,835.400024,841.400024,806.353027,7273192
2018-10-24,851.000000,868.000000,837.400024,840.000000,805.011292,5053732
2018-10-25,831.599976,875.799988,831.599976,872.000000,840.279907,5461100
2018-10-26,862.599976,865.599976,747.000000,855.000000,823.898254,17658048
2018-10-29,851.000000,871.799988,831.200012,831.400024,801.156799,9120806
2018-10-30,833.599976,837.799988,805.200012,820.000000,790.171509,9532059
2018-10-31,828.799988,855.799988,826.400024,839.000000,808.480347,14512080
2018-11-01,832.000000,845.400024,822.599976,837.799988,807.323975,5988439
2018-11-02,852.000000,856.200012,826.000000,834.000000,803.662292,9133768
2018-11-05,841.400024,841.400024,823.000000,823.000000,793.062378,5775399
2018-11-06,825.799988,836.799988,815.599976,828.400024,798.265991,4129999
2018-11-07,832.799988,846.799988,832.599976,838.400024,807.902222,4340622
2018-11-08,843.799988,843.799988,830.000000,833.400024,803.084045,3402905
2018-11-09,831.000000,831.000000,810.000000,814.400024,784.775269,5089101
2018-11-12,822.599976,838.400024,819.000000,820.400024,790.556946,4434960
2018-11-13,820.599976,831.799988,813.400024,821.200012,791.327881,3926745
2018-11-14,816.200012,820.200012,797.799988,808.000000,778.608093,5175128
2018-11-15,812.400024,830.000000,807.200012,809.599976,780.149841,5220216
2018-11-16,816.200012,820.400024,797.599976,804.200012,774.946289,5292259
2018-11-19,803.599976,808.200012,787.000000,796.799988,767.815430,3482325
2018-11-20,793.200012,797.200012,780.400024,785.000000,756.444641,6167025
2018-11-21,788.000000,818.200012,780.000000,814.400024,784.775269,6783659
2018-11-22,818.200012,818.200012,795.200012,799.599976,770.513611,4009475
2018-11-23,800.000000,814.000000,791.400024,812.400024,782.848022,4151049
2018-11-26,821.200012,841.599976,816.000000,839.599976,809.058533,5576855
2018-11-27,842.000000,842.799988,830.000000,836.000000,805.589478,13775636
2018-11-28,836.799988,838.799988,825.599976,831.400024,801.156799,15752488
2018-11-29,837.400024,854.599976,833.200012,847.599976,816.767517,5395168
2018-11-30,851.599976,855.400024,841.000000,849.599976,818.694763,9278579
2018-12-03,861.799988,885.000000,860.400024,883.000000,850.879822,7341064
2018-12-04,860.000000,873.599976,852.200012,857.000000,825.825562,11619310
2018-12-05,846.200012,858.799988,828.799988,829.400024,799.229553,8308278
2018-12-06,820.000000,823.000000,788.000000,795.200012,766.273682,6330118
2018-12-07,802.000000,818.200012,788.400024,788.400024,759.721069,6349665
